band,callsign,frequency,city,state,county,lat,lon,class,format,slogan,owner,power,haat,market,rank,population,nfl,nba,nhl,mlb,facility_id
FM,W243DE,96.5,HOLDERNESS,NH,,43.71713888888889,71.54616666666666,D,NEWS/TALK,NEW HAMPSHIRE PUBLIC RADIO,"NEW HAMPSHIRE PUBLIC RADIO, INCORPORATED",0.25,-39.9,LEBANON-HANOVER-WHITE RIVER JUNCTION,217.0,"162,400",,,,,140560.0
FM,W245AF,96.9,PLYMOUTH,NH,,43.68727777777777,71.71644444444445,D,RELIGIOUS TEACHING,NEW HAMPSHIRE GOSPEL RADIO,"NEW HAMPSHIRE GOSPEL RADIO, INC.",0.01,,LEBANON-HANOVER-WHITE RIVER JUNCTION,217.0,"162,400",,,,,86079.0
FM,W246BP,97.1,EXETER,NH,,43.02730555555556,70.88030555555555,D,CONTEMPORARY CHRISTIAN,K-LOVE,"K-LOVE, INC.",0.25,,PORTSMOUTH-DOVER-ROCHESTER,122.0,"452,600",,,,,150134.0
FM,W246DI,97.1,WOLFEBORO,NH,,43.80880555555555,71.21483333333333,D,COUNTRY,MOUNTAIN COUNTRY 97,"LAKES MEDIA, LLC",0.25,,CONCORD,171.0,"252,500",,,,,145595.0
FM,W247AO,97.3,PLYMOUTH,NH,,43.75672222222222,71.69033333333334,D,NEWS/TALK,NEW HAMPSHIRE PUBLIC RADIO,"NEW HAMPSHIRE PUBLIC RADIO, INCORPORATED",0.2,-109.7,LEBANON-HANOVER-WHITE RIVER JUNCTION,217.0,"162,400",,,,,140565.0
FM,W250AB,97.9,MANCHESTER,NH,,43.01611111111111,71.48,D,COUNTRY,THE BIG 97.5,"TOWNSQUARE LICENSE, LLC",0.25,34.0,BOSTON,10.0,"4,463,500",,,,,22889.0
FM,W251BD,98.1,BERLIN,NH,,44.50533333333333,71.18172222222222,D,HOT AC,MAGIC 104,ANDROSCOGGIN VALLEY CHAMBER OF COMMERCE,0.01,183.7,,,,,,,,141693.0
FM,W251CF,98.1,DOVER,NH,,43.236472222222226,70.89311111111111,D,NEWS/TALK/SPORTS,THE PULSE OF NH,"WBIN MEDIA CO., INC.",0.25,,PORTSMOUTH-DOVER-ROCHESTER,122.0,"452,600",,Celtics,Bruins,Red Sox,138295.0
FM,W253AY,98.5,LITTLETON,NH,,44.313111111111105,71.76841666666667,D,OLDIES,THE GOLDEN GREAT 98,"CUPID BROADCASTING, LLC",0.25,-13.5,LEBANON-HANOVER-WHITE RIVER JUNCTION,217.0,"162,400",,,,,140110.0
FM,W255CF,98.9,WEST LEBANON,NH,,43.654444444444444,72.29469444444445,D,TALK,THE TALK STATION,"SUGAR RIVER MEDIA, LLC",0.25,,LEBANON-HANOVER-WHITE RIVER JUNCTION,217.0,"162,400",,,,,148946.0
