band,callsign,frequency,city,state,county,lat,lon,class,format,slogan,owner,power,haat,market,rank,population,nfl,nba,nhl,mlb,facility_id
FM,KGLT,91.9,BOZEMAN,MT,,45.95686111111112,111.3713611111111,C2,Variety,ALTERNATIVE PUBLIC RADIO IN SOUTHWEST MONTANA,BOARD OF REGENTS - MONTANA UNIVERSITY SYSTEM,12.0,262.0,,,,,,,,6085.0
FM,KGLZ,89.1,EAST HELENA,MT,,46.82491666666667,111.70441666666667,C3,Variety,ALTERNATIVE PUBLIC RADIO IN SOUTHWEST MONTANA,BOARD OF REGENTS - MONTANA UNIVERSITY SYSTEM,0.14,,,,,,,,,173818.0
FM,KGPR,89.9,GREAT FALLS,MT,,47.53966666666666,111.28580555555556,C3,News/Variety,MONTANA PUBLIC RADIO,Great Falls Public Radio Association,9.5,90.0,,,,,,,,24955.0
FM,KGVM,95.9,BOZEMAN,MT,,45.63880555555556,111.26633333333334,C3,,,GALLATIN VALLEY COMMUNITY RADIO,3.6,238.0,,,,,,,,184751.0
FM,KHDV,107.9,DARBY,MT,,46.22936111111111,114.23452777777779,C3,Classic Hits,ROCKET 108,"SHEILA CALLAHAN AND FRIENDS, INC.",10.0,110.0,,,,,,,,166088.0
FM,KHEW,88.5,ROCKY BOY'S RESERV.,MT,,48.17830555555555,109.68991666666668,C1,Ethnic,,CHIPPEWA CREE TRIBE OF THE ROCKY BOY'S RESERVATION,16.0,481.2,,,,,,,,173443.0
FM,KHFG-LP,101.7,HELENA,MT,,46.59880555555556,112.01627777777777,LP100,Religious Teaching,,"KHFG-LP, INC.",0.1,-103.0,,,,,,,,131415.0
FM,KHGC,98.5,MONTANA CITY,MT,,46.557111111111105,111.9178888888889,A,Religious Teaching,PRAISE LIVE,"HI-LINE RADIO FELLOWSHIP, INC.",6.0,-33.0,,,,,,,,170988.0
FM,KHKM,98.7,HAMILTON,MT,,46.50936111111111,113.98011111111111,C1,Classic Hip-Hop,98.7 THE BEAT,"Jacobs Radio Programming, LLC",100.0,127.0,,,,,,,,76981.0
FM,KHLV,90.1,HELENA,MT,,46.76852777777778,112.02330555555555,C3,Contemporary Christian,K-LOVE,"K-LOVE, INC.",3.5,201.8,,,,,,,,94234.0
FM,KHRU-LP,93.1,LIBBY,MT,,48.40272222222222,115.53233333333333,LP100,Religious Teaching,,THIS HOPE RADIO,0.1,-237.0,,,,,,,,196175.0
FM,KHWC-LP,94.7,HARRISON,MT,,45.67297222222222,111.84719444444444,LP100,Variety,,HARRISON K-12 SCHOOL DISTRICT NO. 23,0.1,-13.772339,,,,,,,,196020.0
FM,KIBG,100.7,BIGFORK,MT,,47.773555555555554,114.26872222222222,C,Classic Hits,THE BIG 100 THE BIGGEST HITS OF ALL TIMES,"ANDERSON RADIO BROADCASTING, INC.",85.0,646.0,,,,,,,,83460.0
FM,KIBG-FM1,100.7,KALISPELL,MT,,48.19608333333333,114.31152777777777,D,Variety,THE BIG 100,"ANDERSON RADIO BROADCASTING, INC.",0.095,,,,,,,,,166795.0
FM,KIEF-LP,101.5,THREE FORKS,MT,,45.89630555555556,111.46883333333334,LP100,Variety,,Willow Creek Public School,0.098,-33.666595,,,,,,,,193472.0
FM,KIKC-FM,101.3,FORSYTH,MT,,46.17552777777777,106.4063888888889,C,Country,KIK-COUNTRY,P&A MEDIA LLC,100.0,308.0,,,,,,,,48300.0
FM,KIKF,104.9,CASCADE,MT,,47.159416666666665,111.01161111111111,C,Country,THE WOLF,STARADIO CORP.,94.0,621.0,,,,,,,,22280.0
FM,KIMO,107.3,TOWNSEND,MT,,46.82491666666667,111.70441666666667,C,Country,THE MIGHTY MO 107.3,"THE MONTANA RADIO COMPANY, LLC",86.0,659.0,,,,,,,,83110.0
FM,KIMO-FM2,107.3,LINCOLN,MT,,47.04408333333333,112.70308333333334,D,Country,THE MIGHTY MO 107.3,"THE MONTANA RADIO COMPANY, LLC",0.062,,,,,,,,,198133.0
FM,KINX,102.7,FAIRFIELD,MT,,47.60663888888889,111.35941666666666,C1,News/Talk,SAM,STARADIO CORP.,100.0,273.0,,,,,,,,164133.0
FM,KISN,96.7,BELGRADE,MT,,45.63883333333333,111.26597222222222,C3,Contemporary Hit Radio,KISS FM 96.7 TODAY'S HOTTEST MUSIC,"Townsquare License, LLC",5.3,220.0,,,,,,,,24172.0
FM,KJCB,88.9,LOCKWOOD,MT,,45.85327777777778,108.76458333333333,A,Religious Teaching,THE RIVER,"CSN International, Inc.",1.9,,,,,,,,,93512.0
FM,KJCG,88.3,MISSOULA,MT,,46.80158333333333,113.97369444444445,C2,Religious Teaching,YOUR NETWORK OF PRAISE,"HI-LINE RADIO FELLOWSHIP, INC.",1.0,,,,,,,,,87476.0
