band,callsign,frequency,city,state,county,lat,lon,class,format,slogan,owner,power,haat,market,rank,population,nfl,nba,nhl,mlb,facility_id
FM,WQFB-LP,97.3,FLAGLER BEACH,FL,FLAGLER,29.496083333333335,81.13505555555557,LP100,VARIETY,,"SAVE THE SURF, INC.",0.031,52.730373,DAYTONA BEACH,94.0,"609,200",,,,,194909.0
FM,WQHL-FM,98.1,LIVE OAK,FL,SUWANNEE,30.287444444444446,82.96541666666667,C2,COUNTRY,THE BIG 98.1 TODAY'S BEST COUNTRY,"SOUTHERN COMMUNICATIONS, LLC",50.0,135.2,,,,,,,,15871.0
FM,WQIK-FM,99.1,JACKSONVILLE,FL,DUVAL,30.28108333333333,81.57008333333333,C0,COUNTRY,99.1 WQIK,IHEARTMEDIA,100.0,302.0,JACKSONVILLE,46.0,"1,376,900",,,,,29728.0
FM,WQJS,88.5,CLEWISTON,FL,HENDRY,26.729777777777777,80.91338888888889,A,ROCK,,INDIAN RIVER STATE COLLEGE,3.0,89.0,,,,,,,,84098.0
FM,WQLC,102.1,WATERTOWN,FL,SUWANNEE,30.232999999999997,82.80483333333333,C3,COUNTRY,POWER COUNTRY 102.1,"DOCKINS BROADCAST GROUP, LLC",9.0,162.0,,,,,,,,38491.0
FM,WQNB-LP,100.3,NORTH MIAMI,FL,BROWARD,25.993055555555557,80.1738888888889,LP100,URBAN CONTEMPORARY,THE GRIND 100.3,"BEWARE, INC.",0.064,38.0,MIAMI-FT. LAUDERDALE-HOLLYWOOD,12.0,"4,076,900",,,,,196346.0
FM,WQOL,103.7,VERO BEACH,FL,INDIAN RIVER,27.735583333333334,80.45727777777778,C2,CLASSIC HITS,COAST 103.7,IHEARTMEDIA,50.0,145.0,FT. PIERCE-STUART-VERO BEACH,98.0,"591,700",,,,,67604.0
FM,WQPN-LP,94.3,MIAMI,FL,MIAMI-DADE,25.929,80.18744444444445,LP100,,,"MULTIMEDIA AMERICA, INC.",0.045,40.7,MIAMI-FT. LAUDERDALE-HOLLYWOOD,12.0,"4,076,900",,,,,191820.0
FM,WQTA-LP,106.9,TAMPA,FL,HILLSBOROUGH,27.82363888888889,82.24036111111111,LP100,RELIGIOUS,,NORTH TAMPA COMMUNITY RADIO,0.05,20.655552,TAMPA-SAINT PETERSBURG-CLEARWATER,,,,,,,194557.0
FM,WQTL,106.1,TALLAHASSEE,FL,LEON,30.488083333333336,84.27974999999999,A,CLASSIC ROCK,Q106,ARG OF TALLAHASSEE LLC,1.9,180.0,TALLAHASSEE,158.0,"291,500",,,,,31792.0
