band,callsign,frequency,city,state,county,lat,lon,class,format,slogan,owner,power,haat,market,rank,population,nfl,nba,nhl,mlb,facility_id
FM,K208ED,89.5,DEMING,NM,,32.29647222222222,107.75530555555555,D,Contemporary Christian,FAMILY LIFE RADIO,Intentional Life Media,0.05,15.9,Las Cruces-Deming,207.0,"175,500",,,,,94158.0
FM,K209EG,89.7,ARTESIA,NM,,32.79427777777778,104.20883333333333,D,Contemporary Christian,FAMILY LIFE RADIO,Intentional Life Media,0.025,,,,,,,,,94044.0
FM,K209FC,89.7,TUCUMCARI,NM,,35.139805555555554,103.74594444444445,D,Religious Teaching,YOUR CELEBRATION STATION,ADVANCE MINISTRIES DBA NEW LIFE CHRISTIAN SCHOOL,0.14,,,,,,,,,154461.0
FM,K210EB,89.9,CLOVIS,NM,,34.439722222222215,103.21277777777777,D,Religious Teaching,BIBLE BROADCASTING NETWORK,Grace Community Church of Amarillo,0.17,66.8,,,,,,,,81422.0
FM,K211CW,90.1,HOBBS,NM,,32.724555555555554,103.09658333333333,D,Christian CHR + Rock,STAR 88,"VCY AMERICA, INC.",0.057,99.0,,,,,,,,78075.0
FM,K211DW,90.1,TUCUMCARI,NM,,35.133944444444445,103.69938888888889,D,Contemporary Christian,FAMILY LIFE RADIO,Intentional Life Media,0.028,258.0,,,,,,,,93777.0
FM,K212BB,90.3,ALAMOGORDO,NM,,32.82980555555556,105.88747222222223,D,Contemporary Christian,FAMILY LIFE RADIO,Intentional Life Media,0.011,508.0,,,,,,,,20654.0
FM,K212GD,90.3,RATON,NM,,36.86002777777778,104.3991388888889,D,Contemporary Christian,AMERICAN FAMILY RADIO,AMERICAN FAMILY ASSOCIATION,0.25,-76.4,,,,,,,,1636.0
FM,K212GF,90.3,LAS CRUCES,NM,,32.40425,106.76361111111112,D,Religious Teaching,CSN INTERNATIONAL,CSN INTERNATIONAL,0.007,148.6,,,,,,,,79364.0
FM,K213EA,90.5,ROSWELL,NM,,33.363166666666665,104.63691666666668,D,Religious Teaching,CSN INTERNATIONAL,CSN INTERNATIONAL,0.115,,,,,,,,,88509.0
FM,K213ET,90.5,EAGLE NEST,NM,,36.55308333333333,105.19500000000001,D,News/Variety,NEW MEXICO'S PUBLIC RADIO,REGENTS OF THE UNIVERSITY OF NEW MEXICO,0.01,660.3,,,,,,,,69414.0
FM,K215DT,90.9,SAN AUGUSTIN,NM,,35.40475,105.1875,D,News/Talk/Classical,KENW NPR NEW MEXICO,EASTERN NEW MEXICO UNIVERSITY,0.104,207.0,,,,,,,,18345.0
FM,K215EK,90.9,CARLSBAD,NM,,32.474555555555554,104.19883333333334,D,Contemporary Christian,FAMILY LIFE RADIO,Intentional Life Media,0.092,130.1,,,,,,,,92128.0
FM,K220KE,91.9,GRANTS,NM,,35.119194444444446,107.90116666666667,D,Talk,KANW 2,"BOARD OF EDUCATION OF THE CITY OF ALBUQUERQUE, NM",0.175,46.0,,,,,,,,4193.0
FM,K216BJ,91.1,ROSWELL,NM,,33.39536111111111,104.58883333333333,D,News/Talk/Classical,KENW NPR NEW MEXICO,EASTERN NEW MEXICO UNIVERSITY,0.25,,,,,,,,,55507.0
FM,K216CU,91.1,CUBA,NM,,36.01363888888889,106.84474999999999,D,News/Variety,NEW MEXICO'S PUBLIC RADIO,REGENTS OF THE UNIVERSITY OF NEW MEXICO,0.008,366.0,,,,,,,,69415.0
FM,K216DQ,91.1,"RATON, ETC.",NM,,37.23826388888889,104.51541388888889,D,News/Variety,NPR FOR SOUTHERN COLORADO,THE COLORADO COLLEGE,0.016,70.3,,,,,,,,87446.0
FM,K216EA,91.1,ALAMOGORDO,NM,,32.82980555555556,105.88719444444445,D,Christian CHR + Rock,EFFECT RADIO,CSN INTERNATIONAL,0.01,,,,,,,,,89830.0
FM,K217EU,91.3,FARMINGTON,NM,,36.68527777777778,108.21841666666667,D,Religious Teaching,YOUR CHRISTIAN COMPANION,"YOUR CHRISTIAN COMPANION NETWORK, INC.",0.062,104.0,,,,,,,,106693.0
FM,K217FA,91.3,PORTALES,NM,,34.19786111111111,103.32383333333333,D,Contemporary Christian,K-LOVE,"K-LOVE, INC.",0.045,48.9,,,,,,,,91449.0
FM,K218EF,91.5,TRUTH OR CONSEQUENCE,NM,,32.96977777777778,107.22583333333334,D,Religious Teaching,YOUR CELEBRATION STATION,ADVANCE MINISTRIES DBA NEW LIFE CHRISTIAN SCHOOL,0.01,791.9,Las Cruces-Deming,207.0,"175,500",,,,,149467.0
FM,K219DP,91.7,FORT SUMNER,NM,,34.476444444444446,104.35719444444445,D,News/Talk/Classical,KENW NPR NEW MEXICO,EASTERN NEW MEXICO UNIVERSITY,0.106,,,,,,,,,90376.0
FM,K219DR,91.7,CLOVIS,NM,,34.439249999999994,103.20661111111112,D,Religious Teaching,RELEVANT RADIO,"RELEVANT RADIO, INC.",0.098,,,,,,,,,88624.0
FM,K219LT,91.7,CLAYTON,NM,,36.458083333333335,103.18827777777778,D,Religious Teaching,AMERICAN FAMILY RADIO,LA PROMESA FOUNDATION,0.14,76.0,,,,,,,,79275.0
FM,K220AN,91.9,TRUTH OR CONSEQUENCE,NM,,32.971444444444444,107.22083333333333,D,News/Talk/Classical,,REGENTS OF NEW MEXICO STATE UNIVERSITY,0.055,736.0,Las Cruces-Deming,207.0,"175,500",,,,,55512.0
FM,K220AO,91.9,LORDSBURG,NM,,32.32783333333334,108.72780555555556,D,News/Talk/Classical,,REGENTS OF NEW MEXICO STATE UNIVERSITY,0.055,47.0,,,,,,,,55514.0
FM,K220AV,91.9,TAOS,NM,,36.397527777777775,105.54333333333334,D,News/Variety,NEW MEXICO'S PUBLIC RADIO,REGENTS OF THE UNIVERSITY OF NEW MEXICO,0.043,-194.0,,,,,,,,55567.0
FM,K220CE,91.9,RUIDOSO,NM,,33.40394444444444,105.78247222222222,D,Religious Teaching,VCY AMERICA,"VCY AMERICA, INC.",0.082,918.0,,,,,,,,10918.0
FM,K220EM,91.9,DZILTH-NA-O-DITH-HLE,NM,,36.4175,107.84477777777778,D,News/Variety,NEW MEXICO'S PUBLIC RADIO,REGENTS OF THE UNIVERSITY OF NEW MEXICO,0.009,235.0,,,,,,,,69412.0
FM,K220GF,91.9,LAS CRUCES,NM,,32.404805555555555,106.7611111111111,D,Religious Teaching,REJOICE RADIO,"PENSACOLA CHRISTIAN COLLEGE, INC.",0.006,,,,,,,,,78657.0
FM,K220GM,91.9,PLACITAS,NM,,35.21486111111111,106.45108333333333,D,Religious Teaching,FAMILY RADIO,"LOAM MEDIA, INC.",0.009,,Albuquerque,69.0,"794,200",,,,,88470.0
FM,K221DJ,92.1,FARMINGTON,NM,,36.695277777777775,108.22119444444445,D,Talk,NEWSTALK 1390,JAMES R. BURT,0.101,97.0,,,,,,,,30200.0
FM,K221DM,92.1,"WAGON MOUND, ETC.",NM,,35.98419444444445,104.9041388888889,D,News/Talk/Classical,KENW NPR NEW MEXICO,EASTERN NEW MEXICO UNIVERSITY,0.163,441.0,,,,,,,,18343.0
FM,K221EK,92.1,GLENWOOD/SILVER CITY,NM,,33.30394444444444,108.93394444444445,D,News/Talk/Jazz,KJZZ 91.5,MARICOPA COUNTY COMMUNITY COLLEGE DISTRICT,0.01,527.3,,,,,,,,142306.0
FM,K223BH,92.5,ROSWELL,NM,,33.416222222222224,104.56691666666666,D,Contemporary Hit Radio,KOOL FM,"MAJESTIC BROADCASTING, LLC",0.25,,,,,,,,,156844.0
FM,K224FI,92.7,LAS CRUCES,NM,,32.302027777777774,106.80277777777778,D,Talk,NEWS TALK 92.7/1450,CARLOS LOPEZ,0.25,,,,,,,,,137743.0
FM,K225CH,92.9,RIO RANCHO,NM,,35.216722222222224,106.4526388888889,D,Oldies,SOUND SOUVENIRS,"KD RADIO, INC.",0.25,1265.0,Albuquerque,69.0,"794,200",,,,,79321.0
FM,K227BY,93.3,HOBBS,NM,,32.68011111111111,103.15019444444445,D,Religious Teaching,AMERICAN FAMILY,"WORLD BROADCASTING & TELEVISION, LLC",0.25,,,,,,,,,145865.0
FM,K227CB,93.3,GALLUP,NM,,35.50363888888889,108.72925000000001,D,Contemporary Christian,PASSION 95.7 FM,"PROCLAIMING CHRIST'S LOVE MINISTRIES, INC.",0.13,359.3,,,,,,,,144753.0
FM,K229DS,93.7,SILVER CITY,NM,,32.772527777777775,108.29633333333334,D,Oldies,OLDIES 950,SKYWEST LICENSES NEW MEXICO LLC,0.25,,,,,,,,,202221.0
FM,K228DK,93.5,DEMING,NM,,32.255916666666664,107.75780555555555,D,News/Talk/Classical,,REGENTS OF NEW MEXICO STATE UNIVERSITY,0.01,20.0,Las Cruces-Deming,207.0,"175,500",,,,,55518.0
FM,K228DP,93.5,CLAYTON,NM,,36.458083333333335,103.18827777777778,D,News/Talk/Classical,KENW NPR NEW MEXICO,EASTERN NEW MEXICO UNIVERSITY,0.17,78.0,,,,,,,,18351.0
FM,K228FI,93.5,LAS CRUCES,NM,,32.30925,106.82388888888889,D,Contemporary Christian,K-LOVE,"K-LOVE, INC.",0.018,,,,,,,,,139209.0
FM,K229AS,93.7,ARTESIA,NM,,32.82483333333334,104.40025,D,Talk,ARTESIA'S VERY OWN,PECOS VALLEY BROADCASTING COMPANY,0.25,,,,,,,,,141223.0
FM,K229BV,93.7,ROSWELL,NM,,33.44016666666666,104.52697222222223,D,Regional Mexican,LA LEY 93.7,NOALMARK BROADCASTING CORPORATION,0.25,5.3,,,,,,,,146345.0
